word_a,word_b,ipa_a,ipa_b,distance
gables,liú lù,geɪbəlz,ljoʊlu,0.75
gables,wèn shì,geɪbəlz,wənʂɨ,0.75
gables,suì yuè,geɪbəlz,sweɪɥœ,0.75
gables,wài xiàng,geɪbəlz,waɪɕjɑŋ,0.75
gables,lián xì,geɪbəlz,ljɛnɕi,0.75
gables,yǔ yán,geɪbəlz,yjɛn,0.75
gables,lián,geɪbəlz,ljɛn,0.75
gables,zhāo pìn,geɪbəlz,ʈʂɑʊpʰin,0.75
gables,má bì,geɪbəlz,mapi,0.75
gables,luò yì bù jué,geɪbəlz,lwɔiputɕɥœ,0.75
dǔ sè,student,tusɤ,studənt,0.6428571428571428
dǔ sè,towards,tusɤ,təwɔrdz,0.6428571428571428
dǔ sè,statutes,tusɤ,stæʧuts,0.6428571428571428
dǔ sè,distraught,tusɤ,dɪstrɔt,0.6428571428571428
dǔ sè,destroy,tusɤ,dɪstrɔɪ,0.6428571428571428
dǔ sè,swanson,tusɤ,swɑnsən,0.6428571428571428
dǔ sè,stewart's,tusɤ,stuərts,0.6428571428571428
dǔ sè,sumatra,tusɤ,sumɑtrə,0.6428571428571428
dǔ sè,schoolboy,tusɤ,skulbɔɪ,0.6428571428571428
dǔ sè,twenties,tusɤ,twɛntiz,0.6428571428571428
dǔ sè,bā bù dé,tusɤ,paputɤ,0.5833333333333333
dǔ sè,jù bèi,tusɤ,tɕypeɪ,0.5833333333333333
dǔ sè,hù zhào,tusɤ,xuʈʂɑʊ,0.5833333333333333
dǔ sè,lì zhēng,tusɤ,liʈʂɤŋ,0.5833333333333333
dǔ sè,dòng shǒu,tusɤ,tʊŋʂoʊ,0.5833333333333333
dǔ sè,mò shēng,tusɤ,mwɔʂɤŋ,0.5833333333333333
dǔ sè,zhǔ rén,tusɤ,ʈʂuʐən,0.5833333333333333
dǔ sè,bù dé bù,tusɤ,putɤpu,0.5833333333333333
dǔ sè,jǔ dòng,tusɤ,tɕytʊŋ,0.5833333333333333
dǔ sè,dǎ suàn,tusɤ,taswan,0.5833333333333333
brought,freddy,brɔt,frɛdi,0.45
brought,friend,brɔt,frɛnd,0.45
brought,freddie,brɔt,frɛdi,0.45
brought,france,brɔt,fræns,0.45
brought,feral,brɔt,fɛrəl,0.45
brought,prairie,brɔt,prɛri,0.45000000000000007
brought,brewer,brɔt,bruər,0.45000000000000007
brought,floyd,brɔt,flɔɪd,0.45000000000000007
brought,brand,brɔt,brænd,0.45000000000000007
brought,upset,brɔt,əpsɛt,0.45000000000000007
brought,bō tāo xiōng yǒng,brɔt,pwɔtʰɑʊɕjʊŋyʊŋ,0.7678571428571428
brought,xǐ wén lè jiàn,brɔt,ɕiwənlɤtɕjɛn,0.7708333333333334
brought,jiù jiu,brɔt,tɕjoʊtɕjoʊ,0.7749999999999999
brought,pái qiú,brɔt,pʰaɪtɕʰjoʊ,0.7749999999999999
brought,zhèng qián,brɔt,ʈʂɤŋtɕʰjɛn,0.7749999999999999
brought,chéng tiān,brɔt,ʈʂʰɤŋtʰjɛn,0.7749999999999999
brought,miǎn qiǎng,brɔt,mjɛntɕʰjɑŋ,0.7749999999999999
brought,zhèng quán,brɔt,ʈʂɤŋtɕʰɥœn,0.7749999999999999
brought,chè tuì,brɔt,ʈʂʰɤtʰweɪ,0.7777777777777777
brought,miáo tiáo,brɔt,mjɑʊtʰjɑʊ,0.7777777777777777
ingredient,appearances,ɪngridiənt,əpɪrənsəz,0.575
ingredient,dickinson,ɪngridiənt,dɪkɪnsən,0.575
ingredient,institute,ɪngridiənt,ɪnstɪtut,0.575
ingredient,africans,ɪngridiənt,æfrɪkənz,0.575
ingredient,interviewed,ɪngridiənt,ɪntərvjud,0.575
ingredient,pennant,ɪngridiənt,pɛnənt,0.575
ingredient,rebuild,ɪngridiənt,ribɪld,0.575
ingredient,inability,ɪngridiənt,ɪnəbɪlɪti,0.575
ingredient,baronet,ɪngridiənt,bɛrənɛt,0.575
ingredient,greenway,ɪngridiənt,grinweɪ,0.575
ingredient,jì huì,ɪngridiənt,tɕixweɪ,0.8
ingredient,shēn tǐ,ɪngridiənt,ʂəntʰi,0.8
ingredient,shèng lì,ɪngridiənt,ʂɤŋli,0.8
ingredient,wán měi,ɪngridiənt,wanmeɪ,0.8
ingredient,zhāi yào,ɪngridiənt,ʈʂaɪjɑʊ,0.8
ingredient,shén jīng,ɪngridiənt,ʂəntɕiŋ,0.8
ingredient,líng shí,ɪngridiənt,liŋʂɨ,0.8
ingredient,jiǎo,ɪngridiənt,tɕjɑʊ,0.8
ingredient,jiǔ bā,ɪngridiənt,tɕjoʊpa,0.8
ingredient,nìng kě,ɪngridiənt,niŋkʰɤ,0.8
kòng zhì,executed,kʰʊŋʈʂɨ,ɛksəkjutɪd,0.7
kòng zhì,constantine,kʰʊŋʈʂɨ,kɑnstəntin,0.7
kòng zhì,crystalline,kʰʊŋʈʂɨ,krɪstəlaɪn,0.7
kòng zhì,kuomintang,kʰʊŋʈʂɨ,kwoʊmɪntæŋ,0.7
kòng zhì,proximity,kʰʊŋʈʂɨ,prɑksɪməti,0.7
kòng zhì,frequencies,kʰʊŋʈʂɨ,frikwənsiz,0.7
kòng zhì,charismatic,kʰʊŋʈʂɨ,kɛrɪzmætɪk,0.7
kòng zhì,konstantin,kʰʊŋʈʂɨ,kɑnstɪntin,0.7
kòng zhì,columbian,kʰʊŋʈʂɨ,koʊləmbiən,0.7
kòng zhì,accountants,kʰʊŋʈʂɨ,əkaʊntənts,0.7
kòng zhì,kū zào,kʰʊŋʈʂɨ,kʰutsɑʊ,0.46428571428571425
kòng zhì,gōng zuò,kʰʊŋʈʂɨ,kʊŋtswɔ,0.46428571428571425
kòng zhì,huáng dì,kʰʊŋʈʂɨ,xwɑŋti,0.4642857142857143
kòng zhì,hōng dòng,kʰʊŋʈʂɨ,xʊŋtʊŋ,0.4642857142857143
kòng zhì,sì zhī,kʰʊŋʈʂɨ,sɯʈʂɨ,0.4642857142857143
kòng zhì,cí zhí,kʰʊŋʈʂɨ,tsʰɯʈʂɨ,0.4642857142857143
kòng zhì,kè tí,kʰʊŋʈʂɨ,kʰɤtʰi,0.4642857142857143
kòng zhì,xiōng dì,kʰʊŋʈʂɨ,ɕjʊŋti,0.4642857142857143
kòng zhì,gēng dì,kʰʊŋʈʂɨ,kɤŋti,0.4642857142857143
kòng zhì,huāng zhāng,kʰʊŋʈʂɨ,xwɑŋʈʂɑŋ,0.46875
scarcity,stereotype,skɛrsɪti,stɛrioʊtaɪp,0.5454545454545454
scarcity,instability,skɛrsɪti,ɪnstəbɪlɪti,0.5454545454545454
scarcity,personality,skɛrsɪti,pərsənælɪti,0.5454545454545454
scarcity,surprisingly,skɛrsɪti,səpraɪzɪŋli,0.5454545454545454
scarcity,expectancy,skɛrsɪti,ɪkspɛktənsi,0.5454545454545454
scarcity,opportunities,skɛrsɪti,ɑpərtunətiz,0.5454545454545454
scarcity,secretariat,skɛrsɪti,sɛkrɪtɛriət,0.5454545454545454
scarcity,reiterated,skɛrsɪti,riɪtəreɪtɪd,0.5454545454545454
scarcity,structurally,skɛrsɪti,strəkʧərəli,0.5454545454545454
scarcity,respiratory,skɛrsɪti,rɛspərətɔri,0.5454545454545454
scarcity,tǎo jià huán jià,skɛrsɪti,tʰɑʊtɕjaxwantɕja,0.765625
scarcity,jí yú qiú chéng,skɛrsɪti,tɕiytɕʰjoʊʈʂʰɤŋ,0.7666666666666666
scarcity,zhēng xiān kǒng hòu,skɛrsɪti,ʈʂɤŋɕjɛnkʰʊŋxoʊ,0.7666666666666667
scarcity,kuàng quán shuǐ,skɛrsɪti,kʰwɑŋtɕʰɥœnʂweɪ,0.7666666666666667
scarcity,tāo tāo bù jué,skɛrsɪti,tʰɑʊtʰɑʊputɕɥœ,0.7678571428571428
scarcity,jiàn yì yǒng wéi,skɛrsɪti,tɕjɛniyʊŋweɪ,0.7708333333333333
scarcity,dé tiān dú hòu,skɛrsɪti,tɤtʰjɛntuxoʊ,0.7708333333333334
scarcity,bó dà jīng shēn,skɛrsɪti,pwɔtatɕiŋʂən,0.7708333333333334
scarcity,qià qiǎo,skɛrsɪti,tɕʰjatɕʰjɑʊ,0.7727272727272727
scarcity,jiā yóu zhàn,skɛrsɪti,tɕjayoʊʈʂan,0.7727272727272727
witt,willis,wɪt,wɪlɪs,0.45000000000000007
witt,wilde,wɪt,waɪld,0.45000000000000007
witt,whistle,wɪt,wɪsəl,0.45000000000000007
witt,wilkes,wɪt,wɪlks,0.45000000000000007
witt,worried,wɪt,wərid,0.45000000000000007
witt,wild,wɪt,waɪld,0.45000000000000007
witt,winds,wɪt,wɪndz,0.45000000000000007
witt,hewitt,wɪt,hjuɪt,0.45000000000000007
witt,unit,wɪt,junɪt,0.45000000000000007
witt,met,wɪt,mɛt,0.49999999999999994
witt,tuán,wɪt,tʰwan,0.7
witt,zhuī jiū,wɪt,ʈʂweɪtɕjoʊ,0.7
witt,wán bì,wɪt,wanpi,0.7
witt,sī rén,wɪt,sɯʐən,0.7
witt,bó shì,wɪt,pwɔʂɨ,0.7
witt,gū dān,wɪt,kutan,0.7
witt,bù zú,wɪt,putsu,0.7
witt,tuī jiàn,wɪt,tʰweɪtɕjɛn,0.7
witt,bù dàn,wɪt,putan,0.7
witt,gù dìng,wɪt,kutiŋ,0.7
yield,razed,jild,reɪzd,0.55
yield,seton,jild,sitən,0.55
yield,cleaned,jild,klind,0.55
yield,hold,jild,hoʊld,0.55
yield,dylan,jild,dɪlən,0.55
yield,stalled,jild,stɔld,0.55
yield,khalid,jild,kɑlɪd,0.55
yield,solid,jild,sɑləd,0.55
yield,mold,jild,moʊld,0.55
yield,valid,jild,vælɪd,0.55
yield,yā zhà,jild,jaʈʂa,0.7
yield,biàn yú,jild,pjɛny,0.7
yield,miǎn yì,jild,mjɛni,0.7
yield,dì tú,jild,titʰu,0.7
yield,yā zhì,jild,jaʈʂɨ,0.7
yield,ér zi,jild,ɑɻtsɯ,0.7
yield,yī guàn,jild,ikwan,0.7
yield,yàng shì,jild,jɑŋʂɨ,0.7
yield,yuán lǐ,jild,ɥœnli,0.7
yield,jiàn,jild,tɕjɛn,0.7
romanticism,multiplication,roʊmæntəsɪzəm,məltəpləkeɪʃən,0.625
romanticism,identifiable,roʊmæntəsɪzəm,aɪdɛntəfaɪəbəl,0.625
romanticism,organizational,roʊmæntəsɪzəm,ɔrgənəzeɪʃənəl,0.625
romanticism,appropriations,roʊmæntəsɪzəm,əproʊprieɪʃənz,0.625
romanticism,administrator,roʊmæntəsɪzəm,ədmɪnɪstreɪtər,0.625
romanticism,configuration,roʊmæntəsɪzəm,kənfɪgjəreɪʃən,0.625
romanticism,interpretation,roʊmæntəsɪzəm,ɪntərprɪteɪʃən,0.625
romanticism,administrations,roʊmæntəsɪzəm,ædmɪnɪstreɪʃənz,0.6333333333333333
romanticism,administration's,roʊmæntəsɪzəm,ædmɪnɪstreɪʃənz,0.6333333333333333
romanticism,constantinople,roʊmæntəsɪzəm,kɑnstæntənoʊpəl,0.6333333333333333
romanticism,lǐ zhí qì zhuàng,roʊmæntəsɪzəm,liʈʂɨtɕʰiʈʂwɑŋ,0.8035714285714286
romanticism,fēng tǔ rén qíng,roʊmæntəsɪzəm,fɤŋtʰuʐəntɕʰiŋ,0.8035714285714286
romanticism,bō tāo xiōng yǒng,roʊmæntəsɪzəm,pwɔtʰɑʊɕjʊŋyʊŋ,0.8035714285714286
romanticism,shāng liang,roʊmæntəsɪzəm,ʂɑŋljɑŋ,0.8076923076923077
romanticism,wú cóng,roʊmæntəsɪzəm,utsʰʊŋ,0.8076923076923077
romanticism,fǔ làn,roʊmæntəsɪzəm,fulan,0.8076923076923077
romanticism,wén yì,roʊmæntəsɪzəm,wəni,0.8076923076923077
romanticism,shēng yīn,roʊmæntəsɪzəm,ʂɤŋin,0.8076923076923077
romanticism,jiǎo huá,roʊmæntəsɪzəm,tɕjɑʊxwa,0.8076923076923077
romanticism,xiào huà,roʊmæntəsɪzəm,ɕjɑʊxwa,0.8076923076923077
bid,speed,bɪd,spid,0.375
bid,byte,bɪd,baɪt,0.375
bid,flood,bɪd,fləd,0.375
bid,punch,bɪd,pənʧ,0.375
bid,pulled,bɪd,pʊld,0.375
bid,bread,bɪd,brɛd,0.375
bid,mine,bɪd,maɪn,0.375
bid,bait,bɪd,beɪt,0.375
bid,vein,bɪd,veɪn,0.375
bid,bits,bɪd,bɪts,0.375
bid,bàng,bɪd,pɑŋ,0.5833333333333333
bid,bǎi,bɪd,paɪ,0.5833333333333333
bid,bǎi,bɪd,paɪ,0.5833333333333333
bid,bái,bɪd,paɪ,0.5833333333333333
bid,ba,bɪd,pa,0.5833333333333333
bid,bàng,bɪd,pɑŋ,0.5833333333333333
bid,bèi dòng,bɪd,peɪtʊŋ,0.5833333333333333
bid,bāo hán,bɪd,pɑʊxan,0.5833333333333333
bid,xìn,bɪd,ɕin,0.5833333333333333
bid,báo,bɪd,pɑʊ,0.5833333333333333
broom,brown,brum,braʊn,0.45000000000000007
broom,forum,brum,fɔrəm,0.45000000000000007
broom,ephraim,brum,ifrəm,0.45000000000000007
broom,fruits,brum,fruts,0.45000000000000007
broom,frame,brum,freɪm,0.45000000000000007
broom,prone,brum,proʊn,0.45000000000000007
broom,browne,brum,braʊn,0.45000000000000007
broom,volume,brum,vɑljum,0.4583333333333333
broom,pursued,brum,pərsud,0.4583333333333333
broom,mushrooms,brum,məʃrumz,0.46428571428571425
broom,bó lǎn huì,brum,pwɔlanxweɪ,0.7749999999999999
broom,pǔ tōng huà,brum,pʰutʰʊŋxwa,0.7749999999999999
broom,zuò yòu míng,brum,tswɔyoʊmiŋ,0.7749999999999999
broom,jǔ shì zhǔ mù,brum,tɕyʂɨʈʂumu,0.7749999999999999
broom,yī mù liǎo rán,brum,imuljɑʊʐan,0.7749999999999999
broom,bù xiàng huà,brum,puɕjɑŋxwa,0.7777777777777778
broom,zhuǎn biàn,brum,ʈʂwanpjɛn,0.7777777777777778
broom,chuán bō,brum,ʈʂʰwanpwɔ,0.7777777777777778
broom,qiān xùn,brum,tɕʰjɛnɕyn,0.7777777777777778
broom,fàng shǔ jià,brum,fɑŋʂutɕja,0.7777777777777778
mayor's,piles,meɪərz,paɪlz,0.37499999999999994
mayor's,pains,meɪərz,peɪnz,0.37499999999999994
mayor's,bays,meɪərz,beɪz,0.37499999999999994
mayor's,paper,meɪərz,peɪpər,0.37499999999999994
mayor's,panels,meɪərz,pænəlz,0.37499999999999994
mayor's,sellers,meɪərz,sɛlərz,0.37499999999999994
mayor's,enters,meɪərz,ɛnərz,0.37499999999999994
mayor's,pages,meɪərz,peɪʤɪz,0.37499999999999994
mayor's,morals,meɪərz,mɔrəlz,0.37499999999999994
mayor's,measure,meɪərz,mɛʒər,0.37499999999999994
mayor's,biàn gù,meɪərz,pjɛnku,0.7083333333333333
mayor's,biàn hù,meɪərz,pjɛnxu,0.7083333333333333
mayor's,pén,meɪərz,pʰən,0.7083333333333333
mayor's,bàn lǚ,meɪərz,panly,0.7083333333333333
mayor's,wú fēi,meɪərz,ufeɪ,0.7083333333333333
mayor's,bèn,meɪərz,pən,0.7083333333333333
mayor's,bǐ lì,meɪərz,pili,0.7083333333333333
mayor's,jiē lù,meɪərz,tɕjɛlu,0.7083333333333333
mayor's,bàn lǐ,meɪərz,panli,0.7083333333333333
mayor's,běn,meɪərz,pən,0.7083333333333333
bǐ jiào,bernardo,pitɕjɑʊ,bərnɑrdoʊ,0.6666666666666666
bǐ jiào,festivals,pitɕjɑʊ,fɛstɪvəlz,0.6666666666666666
bǐ jiào,distributing,pitɕjɑʊ,dɪstrɪbjutɪŋ,0.6666666666666666
bǐ jiào,evaluate,pitɕjɑʊ,ɪvæljueɪt,0.6666666666666666
bǐ jiào,pragmatic,pitɕjɑʊ,prægmætɪk,0.6666666666666666
bǐ jiào,prostitute,pitɕjɑʊ,prɑstətut,0.6666666666666666
bǐ jiào,muscular,pitɕjɑʊ,məskjələr,0.6666666666666666
bǐ jiào,masterpiece,pitɕjɑʊ,mæstərpis,0.6666666666666666
bǐ jiào,continues,pitɕjɑʊ,kəntɪnjuz,0.6666666666666666
bǐ jiào,middle-class,pitɕjɑʊ,mɪdəlklæs,0.6666666666666666
bǐ jiào,niǎo,pitɕjɑʊ,njɑʊ,0.49999999999999994
bǐ jiào,gǎn xiǎng,pitɕjɑʊ,kanɕjɑŋ,0.49999999999999994
bǐ jiào,miàn bāo,pitɕjɑʊ,mjɛnpɑʊ,0.49999999999999994
bǐ jiào,yǐn dǎo,pitɕjɑʊ,intɑʊ,0.49999999999999994
bǐ jiào,láo jià,pitɕjɑʊ,lɑʊtɕja,0.49999999999999994
bǐ jiào,míng bai,pitɕjɑʊ,miŋpaɪ,0.49999999999999994
bǐ jiào,yī liú,pitɕjɑʊ,iljoʊ,0.49999999999999994
bǐ jiào,yí liú,pitɕjɑʊ,iljoʊ,0.49999999999999994
bǐ jiào,rì qī,pitɕjɑʊ,ʐɨtɕʰi,0.49999999999999994
bǐ jiào,shēng diào,pitɕjɑʊ,ʂɤŋtjɑʊ,0.49999999999999994
constituting,vomiting,kɑnstətutɪŋ,vɑmətɪŋ,0.5
constituting,campaigning,kɑnstətutɪŋ,kæmpeɪnɪŋ,0.5
constituting,converted,kɑnstətutɪŋ,kənvərtɪd,0.5
constituting,candidate,kɑnstətutɪŋ,kænədɪt,0.5
constituting,contacts,kɑnstətutɪŋ,kɑntækts,0.5
constituting,assisting,kɑnstətutɪŋ,əsɪstɪŋ,0.5
constituting,consistently,kɑnstətutɪŋ,kənsɪstəntli,0.5
constituting,confrontation,kɑnstətutɪŋ,kɑnfrənteɪʃən,0.5
constituting,insisted,kɑnstətutɪŋ,ɪnsɪstɪd,0.5
constituting,crystalline,kɑnstətutɪŋ,krɪstəlaɪn,0.5
constituting,jiǎn zhí,kɑnstətutɪŋ,tɕjɛnʈʂɨ,0.7272727272727273
constituting,jiān jù,kɑnstətutɪŋ,tɕjɛntɕy,0.7272727272727273
constituting,yáo kòng,kɑnstətutɪŋ,jɑʊkʰʊŋ,0.7272727272727273
constituting,jiǎo dù,kɑnstətutɪŋ,tɕjɑʊtu,0.7272727272727273
constituting,jiē jìn,kɑnstətutɪŋ,tɕjɛtɕin,0.7272727272727273
constituting,jiàn lì,kɑnstətutɪŋ,tɕjɛnli,0.7272727272727273
constituting,zēng tiān,kɑnstətutɪŋ,tsɤŋtʰjɛn,0.7272727272727273
constituting,jiǎn lì,kɑnstətutɪŋ,tɕjɛnli,0.7272727272727273
constituting,jù xī,kɑnstətutɪŋ,tɕyɕi,0.7272727272727273
constituting,méi tàn,kɑnstətutɪŋ,meɪtʰan,0.7272727272727273
lucas,picket,lukəs,pɪkɪt,0.55
lucas,duma,lukəs,dumə,0.55
lucas,leader,lukəs,lidər,0.55
lucas,louie,lukəs,lui,0.55
lucas,summa,lukəs,sumə,0.55
lucas,level,lukəs,lɛvəl,0.55
lucas,unit,lukəs,junɪt,0.55
lucas,wicked,lukəs,wɪkəd,0.55
lucas,laurel,lukəs,lɔrəl,0.55
lucas,ruin,lukəs,ruɪn,0.55
lucas,lín,lukəs,lin,0.75
lucas,hū xī,lukəs,xuɕi,0.75
lucas,shù,lukəs,ʂu,0.75
lucas,guāng hua,lukəs,kwɑŋxwa,0.75
lucas,zhuān kē,lukəs,ʈʂwankʰɤ,0.75
lucas,guǎng chǎng,lukəs,kwɑŋʈʂʰɑŋ,0.75
lucas,guǎng dà,lukəs,kwɑŋta,0.75
lucas,hǎn,lukəs,xan,0.75
lucas,hā,lukəs,xa,0.75
lucas,huáng dì,lukəs,xwɑŋti,0.75
notebook,roadways,noʊtbʊk,roʊdweɪz,0.59375
notebook,boulders,noʊtbʊk,boʊldərz,0.59375
notebook,domains,noʊtbʊk,doʊmeɪnz,0.59375
notebook,announcing,noʊtbʊk,ənaʊnsɪŋ,0.59375
notebook,toyota,noʊtbʊk,toʊjoʊtə,0.59375
notebook,portable,noʊtbʊk,pɔrtəbəl,0.59375
notebook,protest,noʊtbʊk,proʊtɛst,0.59375
notebook,pomona,noʊtbʊk,poʊmoʊnə,0.59375
notebook,nowadays,noʊtbʊk,naʊədeɪz,0.59375
notebook,bolster,noʊtbʊk,boʊlstər,0.59375
notebook,gēn shēn dì gù,noʊtbʊk,kənʂəntiku,0.7
notebook,yǔ máo qiú,noʊtbʊk,ymɑʊtɕʰjoʊ,0.7
notebook,kūn chóng,noʊtbʊk,kʰwənʈʂʰʊŋ,0.7
notebook,zuò yòu míng,noʊtbʊk,tswɔyoʊmiŋ,0.7
notebook,luò yì bù jué,noʊtbʊk,lwɔiputɕɥœ,0.7
notebook,hòu gù zhī yōu,noʊtbʊk,xoʊkuʈʂɨyoʊ,0.7045454545454546
notebook,Yuán xiāo jié,noʊtbʊk,ɥœnɕjɑʊtɕjɛ,0.7045454545454546
notebook,diū sān là sì,noʊtbʊk,tjoʊsanlasɯ,0.7045454545454546
notebook,bù zé shǒu duàn,noʊtbʊk,putsɤʂoʊtwan,0.7083333333333333
notebook,fēn fēn,noʊtbʊk,fənfən,0.7142857142857142
horizontally,administratively,hɔrɪzɑntəli,ædmɪnɪstreɪtɪvli,0.609375
horizontally,experimentation,hɔrɪzɑntəli,ɪkspɛrəmənteɪʃən,0.609375
horizontally,electromagnetic,hɔrɪzɑntəli,ɪlɛktroʊmægnɛtɪk,0.609375
horizontally,mulder,hɔrɪzɑntəli,məldər,0.6136363636363635
horizontally,dismissal,hɔrɪzɑntəli,dɪsmɪsəl,0.6136363636363635
horizontally,nasal,hɔrɪzɑntəli,neɪzəl,0.6136363636363635
horizontally,brendan,hɔrɪzɑntəli,brɛndən,0.6136363636363635
horizontally,adapted,hɔrɪzɑntəli,ədæptɪd,0.6136363636363635
horizontally,council's,hɔrɪzɑntəli,kaʊnsəlz,0.6136363636363635
horizontally,mississippi,hɔrɪzɑntəli,mɪsɪsɪpi,0.6136363636363635
horizontally,chún cuì,hɔrɪzɑntəli,ʈʂʰwəntsʰweɪ,0.7916666666666666
horizontally,jīng jīng yè yè,hɔrɪzɑntəli,tɕiŋtɕiŋjɛjɛ,0.7916666666666666
horizontally,bó dà jīng shēn,hɔrɪzɑntəli,pwɔtatɕiŋʂən,0.7916666666666666
horizontally,wú qióng wú jìn,hɔrɪzɑntəli,utɕʰjʊŋutɕin,0.7916666666666666
horizontally,dōng zhāng xī wàng,hɔrɪzɑntəli,tʊŋʈʂɑŋɕiwɑŋ,0.7916666666666666
horizontally,qiāo qiāo,hɔrɪzɑntəli,tɕʰjɑʊtɕʰjɑʊ,0.7916666666666666
horizontally,pò bù jí dài,hɔrɪzɑntəli,pʰwɔputɕitaɪ,0.7916666666666666
horizontally,céng chū bù qióng,hɔrɪzɑntəli,tsʰɤŋʈʂʰuputɕʰjʊŋ,0.7941176470588235
horizontally,kōng qián jué hòu,hɔrɪzɑntəli,kʰʊŋtɕʰjɛntɕɥœxoʊ,0.7941176470588236
horizontally,lèi,hɔrɪzɑntəli,leɪ,0.7954545454545454
nomadic,nomenclature,noʊmædɪk,noʊmənkleɪʧər,0.5384615384615384
nomadic,romanticism,noʊmædɪk,roʊmæntəsɪzəm,0.5384615384615384
nomadic,negotiating,noʊmædɪk,nɪgoʊʃieɪtɪŋ,0.5416666666666666
nomadic,antibiotics,noʊmædɪk,æntibaɪɑtɪks,0.5416666666666667
nomadic,homogeneous,noʊmædɪk,hoʊməʤiniəs,0.5454545454545454
nomadic,copenhagen,noʊmædɪk,koʊpənhɑgən,0.5454545454545454
nomadic,pornographic,noʊmædɪk,pɔrnəgræfɪk,0.5454545454545454
nomadic,notoriety,noʊmædɪk,noʊtəraɪəti,0.5454545454545454
nomadic,locomotive,noʊmædɪk,loʊkəmoʊtɪv,0.5454545454545454
nomadic,systematics,noʊmædɪk,sɪstəmætɪks,0.5454545454545454
nomadic,fēng tǔ rén qíng,noʊmædɪk,fɤŋtʰuʐəntɕʰiŋ,0.7321428571428571
nomadic,xīn chén dài xiè,noʊmædɪk,ɕinʈʂʰəntaɪɕjɛ,0.7321428571428571
nomadic,jǐn xiù qián chéng,noʊmædɪk,tɕinɕjoʊtɕʰjɛnʈʂʰɤŋ,0.736842105263158
nomadic,zhào piàn,noʊmædɪk,ʈʂɑʊpʰjɛn,0.7499999999999999
nomadic,chuī niú,noʊmædɪk,ʈʂʰweɪnjoʊ,0.7499999999999999
nomadic,shāng nǎo jīn,noʊmædɪk,ʂɑŋnɑʊtɕin,0.7499999999999999
nomadic,nóng cūn,noʊmædɪk,nʊŋtsʰwən,0.7499999999999999
nomadic,zhì dìng,noʊmædɪk,ʈʂɨtiŋ,0.75
nomadic,xiàng,noʊmædɪk,ɕjɑŋ,0.75
nomadic,cì yào,noʊmædɪk,tsʰɯjɑʊ,0.75
adjacent,approximate,əʤeɪsənt,əprɑksəmeɪt,0.5454545454545454
adjacent,endorsements,əʤeɪsənt,ɛndɔrsmənts,0.5454545454545454
adjacent,percussionist,əʤeɪsənt,pərkəʃənɪst,0.5454545454545454
adjacent,subdivisions,əʤeɪsənt,səbdɪvɪʒənz,0.5454545454545454
adjacent,constituent,əʤeɪsənt,kənstɪʧuənt,0.5454545454545454
adjacent,experienced,əʤeɪsənt,ɪkspɪriənst,0.5454545454545454
adjacent,deployments,əʤeɪsənt,dɪplɔɪmənts,0.5454545454545454
adjacent,australians,əʤeɪsənt,ɔstreɪljənz,0.5454545454545454
adjacent,disagreement,əʤeɪsənt,dɪsəgrimənt,0.5454545454545454
adjacent,foundation's,əʤeɪsənt,faʊndeɪʃənz,0.5454545454545454
adjacent,tāo tāo bù jué,əʤeɪsənt,tʰɑʊtʰɑʊputɕɥœ,0.7678571428571428
adjacent,xuán yá qiào bì,əʤeɪsənt,ɕɥœnjatɕʰjɑʊpi,0.7678571428571428
adjacent,xún xù jiàn jìn,əʤeɪsənt,ɕynɕytɕjɛntɕin,0.7678571428571428
adjacent,xuě shàng jiā shuāng,əʤeɪsənt,ɕɥœʂɑŋtɕjaʂwɑŋ,0.7678571428571429
adjacent,bá miáo zhù zhǎng,əʤeɪsənt,pamjɑʊʈʂuʈʂɑŋ,0.7692307692307692
adjacent,bù zé shǒu duàn,əʤeɪsənt,putsɤʂoʊtwan,0.7708333333333334
adjacent,niú zǎi kù,əʤeɪsənt,njoʊtsaɪkʰu,0.7727272727272727
adjacent,jiàn quán,əʤeɪsənt,tɕjɛntɕʰɥœn,0.7727272727272728
adjacent,zhào xiàng jī,əʤeɪsənt,ʈʂɑʊɕjɑŋtɕi,0.7727272727272728
adjacent,jǔ shì wén míng,əʤeɪsənt,tɕyʂɨwənmiŋ,0.7727272727272728
lockheed,transcript,lɑkhid,trænskrɪpt,0.575
lockheed,landscaped,lɑkhid,lændskeɪpt,0.575
lockheed,projections,lɑkhid,prɑʤɛkʃənz,0.575
lockheed,contracted,lɑkhid,kɑntræktəd,0.575
lockheed,lucas,lɑkhid,lukəs,0.5833333333333333
lockheed,vox,lɑkhid,vɑks,0.5833333333333333
lockheed,shine,lɑkhid,ʃaɪn,0.5833333333333333
lockheed,laos,lɑkhid,lɑoʊs,0.5833333333333333
lockheed,leslie,lɑkhid,lɛsli,0.5833333333333333
lockheed,accent,lɑkhid,æksɛnt,0.5833333333333333
lockheed,líng,lɑkhid,liŋ,0.6249999999999999
lockheed,lì tǐ,lɑkhid,litʰi,0.6249999999999999
lockheed,lí míng,lɑkhid,limiŋ,0.6249999999999999
lockheed,shài,lɑkhid,ʂai,0.6249999999999999
lockheed,lāo,lɑkhid,lɑʊ,0.6249999999999999
lockheed,yā lì,lɑkhid,jali,0.6249999999999999
lockheed,àn lì,lɑkhid,anli,0.6249999999999999
